customerID,gender,Partner,Dependents,tenure,Contract,MonthlyCharges,Churn
7133-VBDCG,Female,No,No,25,Month-to-month,79.85,Yes
8979-CAMGB,Male,No,No,64,One year,102.1,No
8197-BFWVU,Female,Yes,Yes,72,Two year,93.25,No
2484-DGXPZ,Female,Yes,Yes,31,Month-to-month,19.55,Yes
9150-KPBJQ,Female,No,No,6,Two year,19.65,No
5778-BVOFB,Female,No,No,9,Month-to-month,59.5,No
4145-UQXUQ,Female,No,No,8,Month-to-month,92.1,Yes
2402-TAIRZ,Female,No,No,37,One year,80.05,No
6147-CBCRA,Female,Yes,No,33,Month-to-month,20.05,No
2883-ILGWO,Male,No,No,57,Month-to-month,104.9,No
1335-NTIUC,Male,No,No,9,Month-to-month,24.95,No
4086-YQSNZ,Female,Yes,No,3,Month-to-month,80.4,Yes
2380-DAMQP,Female,Yes,No,72,Two year,115.15,No
3550-SAHFP,Female,No,No,33,Month-to-month,83.35,Yes
1195-OIYEJ,Male,No,No,13,Month-to-month,91.1,Yes
3096-JRDSO,Female,Yes,No,27,Month-to-month,104.3,Yes
6992-TKNYO,Male,Yes,No,38,One year,69,No
3298-QEICA,Female,Yes,Yes,23,Two year,34.6,No
6047-SUHPR,Male,Yes,Yes,39,One year,59.8,No
9236-NDUCW,Female,No,No,21,Two year,35.1,No
2595-KIWPV,Male,No,Yes,27,Two year,19.7,No
3050-RLLXC,Female,Yes,Yes,56,Two year,81.25,No
3982-XWFZQ,Female,Yes,No,42,Month-to-month,50.25,Yes
5593-SUAOO,Female,Yes,Yes,24,One year,83.15,No
3583-EKAPL,Male,No,No,1,Month-to-month,55,Yes
1564-NTYXF,Female,No,No,13,Month-to-month,82,Yes
5046-NUHWD,Female,Yes,No,29,Month-to-month,45,No
0011-IGKFF,Male,Yes,No,13,Month-to-month,98,Yes
1061-PNTHC,Female,Yes,Yes,56,Month-to-month,109.6,No
8859-AXJZP,Male,Yes,Yes,39,Two year,23.8,No
7529-ZDFXI,Male,Yes,No,57,Month-to-month,89.85,No
3254-YRILK,Male,No,No,19,Month-to-month,88.2,Yes
5965-GGPRW,Male,Yes,Yes,72,Two year,105.25,No
7493-GVFIO,Male,No,No,57,Two year,20.55,No
2863-IMQDR,Female,No,No,61,Two year,89.65,No
6286-ZHAOK,Female,Yes,Yes,20,Month-to-month,25.55,No
1755-RMCXH,Male,Yes,Yes,2,Month-to-month,20.3,No
7721-JXEAW,Male,Yes,No,59,Month-to-month,41.05,Yes
2919-HBCJO,Female,No,No,4,Month-to-month,76.65,Yes
0363-SVHYR,Male,Yes,Yes,71,Two year,86.85,No
1455-UGQVH,Male,Yes,No,10,Month-to-month,98.5,Yes
8791-GFXLZ,Male,No,No,12,Month-to-month,49.05,No
6741-QRLUP,Female,No,No,63,Two year,80.3,No
8012-SOUDQ,Female,No,No,43,Month-to-month,90.25,No
7242-EDTYC,Male,No,Yes,44,Two year,19.55,No
8815-LMFLX,Male,Yes,Yes,25,Month-to-month,25.4,No
1704-NRWYE,Female,No,No,9,Month-to-month,80.85,Yes
0094-OIFMO,Female,No,No,11,Month-to-month,95,Yes
7009-LGECI,Female,No,No,4,Month-to-month,50.55,No
7435-ZNUYY,Male,No,No,6,One year,20.6,No
0114-IGABW,Female,Yes,No,71,Two year,58.25,No
1905-OEILC,Female,No,No,1,Month-to-month,19.5,No
4759-PXTAN,Female,Yes,No,59,One year,80.1,No
0248-IPDFW,Female,No,No,1,Month-to-month,50.1,No
3977-QCRSL,Female,No,No,5,Month-to-month,20.15,No
8849-PRIQJ,Female,Yes,Yes,67,One year,109.4,No
8207-VVMYB,Female,Yes,No,70,Two year,26,No
3896-RCYYE,Female,No,No,67,Month-to-month,53.4,No
2256-YLYLP,Male,Yes,Yes,68,Two year,72.95,No
1498-DQNRX,Female,Yes,No,29,Month-to-month,19.85,No
1309-BXVOQ,Male,Yes,No,21,Month-to-month,106.1,Yes
0670-ANMUU,Male,No,No,71,One year,97.65,No
8221-HVAYI,Male,Yes,Yes,35,Two year,69.15,No
3363-EWLGO,Female,No,No,5,Month-to-month,19.95,No
2482-CZGBB,Male,No,No,10,Month-to-month,70,Yes
3815-SLMEF,Female,No,No,3,Month-to-month,34.25,Yes
1353-GHZOS,Male,Yes,No,22,One year,59.75,No
8627-EHGIP,Male,No,No,44,One year,53.95,Yes
3062-ICYZQ,Female,Yes,Yes,51,Month-to-month,93.8,No
0129-QMPDR,Male,Yes,Yes,44,One year,20.5,No
3969-GYXEL,Female,No,No,11,Month-to-month,76.4,No
6016-LVTJQ,Female,Yes,Yes,34,Month-to-month,20.65,No
9609-BENEA,Male,Yes,No,35,One year,69,No
0654-PQKDW,Female,Yes,Yes,62,One year,70.75,No
8859-DZTGQ,Male,No,No,33,Two year,20.35,No
3727-OWVYD,Male,No,No,35,One year,61.2,No
2832-SCUCO,Female,No,No,2,Month-to-month,19.9,No
7841-FCRQD,Female,Yes,No,33,One year,53.75,No
4254-QPEDE,Female,Yes,No,52,Two year,66.25,No
4816-OKWNX,Male,Yes,Yes,50,One year,103.4,No
2324-EFHVG,Male,No,No,64,Two year,104.4,No
8305-VHZBZ,Male,No,No,1,Month-to-month,20.2,Yes
3082-YVEKW,Female,Yes,Yes,23,Two year,77.15,No
0464-WJTKO,Female,Yes,Yes,72,Two year,20.1,No
5955-EPOAZ,Female,No,No,6,Month-to-month,20.95,No
0793-TWELN,Female,No,No,4,Month-to-month,80.15,No
3649-JPUGY,Male,No,No,72,Two year,88.6,No
6986-IXNDM,Male,No,No,14,Month-to-month,92.9,No
5566-SOEZD,Male,Yes,Yes,27,One year,80.65,No
8375-DKEBR,Female,No,No,1,Month-to-month,69.6,Yes
5365-LLFYV,Female,No,No,2,Month-to-month,45.85,No
1227-UDMZR,Female,Yes,No,72,Two year,91.15,No
0619-OLYUR,Male,Yes,No,72,Two year,111.9,No
9570-KYEUA,Male,No,No,64,Two year,99.25,No
1397-XKKWR,Male,No,No,7,One year,35.3,No
4335-UPJSI,Female,No,Yes,24,Two year,19.75,No
5044-LRQAQ,Female,Yes,No,7,Month-to-month,69.2,No
0536-ACXIP,Female,Yes,No,72,Two year,109.55,No
0031-PVLZI,Female,Yes,Yes,4,Month-to-month,20.35,Yes
4686-UXDML,Female,No,No,21,Month-to-month,99.85,No
0979-PHULV,Male,Yes,Yes,69,Month-to-month,99.45,Yes
5804-HYIEZ,Male,Yes,Yes,70,Month-to-month,106.05,No
4962-CHQPW,Male,No,Yes,29,One year,19.85,No
8904-OPDCK,Male,Yes,No,54,Month-to-month,24.95,No
8543-MSDMF,Male,No,No,3,Month-to-month,77.4,No
0139-IVFJG,Female,Yes,No,2,Month-to-month,90.35,No
9837-BMCLM,Male,No,No,3,Month-to-month,78.5,Yes
1427-VERSM,Female,Yes,No,56,Month-to-month,98.7,No
1395-OFUWC,Male,Yes,Yes,43,Month-to-month,29.3,No
8337-UPOAQ,Male,Yes,No,10,Month-to-month,89.8,Yes
8644-XYTSV,Male,Yes,No,42,Month-to-month,40.15,No
7989-VCQOH,Male,Yes,Yes,18,Month-to-month,83.25,No
9840-DVNDC,Male,No,No,6,Month-to-month,80.5,Yes
7297-DVYGA,Female,No,No,51,One year,19.85,No
5442-XSDCW,Male,Yes,Yes,11,Month-to-month,79.5,Yes
7801-KICAO,Female,No,No,18,Month-to-month,74.15,No
9058-CBREO,Female,No,No,1,Month-to-month,50.55,Yes
4890-VMUAV,Male,No,No,63,One year,71.5,No
2558-BUOZZ,Male,No,No,47,One year,94.8,No
7614-QVWQL,Male,Yes,Yes,49,One year,51.8,Yes
4228-ZGYUW,Male,No,No,4,Month-to-month,90.05,Yes
0186-CAERR,Male,No,No,71,One year,116.3,No
9929-PLVPA,Female,No,Yes,4,Month-to-month,20.4,No
4350-ZTLPI,Female,Yes,No,53,One year,108.95,No
4163-KIUHY,Male,No,No,35,Month-to-month,25.6,No
2234-EOFPT,Male,Yes,No,72,Two year,79.35,No
8053-WWDRO,Female,Yes,No,6,Month-to-month,19.5,Yes
5087-SUURX,Female,Yes,No,18,Month-to-month,39.05,Yes
9052-VKDUW,Female,Yes,No,65,Month-to-month,109.4,No
0392-BZIUW,Female,Yes,No,72,Two year,105,No
4986-MXSFP,Female,No,No,2,Month-to-month,20,No
4626-OZDTJ,Female,Yes,No,51,One year,78.65,No
0537-QYZZN,Male,Yes,Yes,24,Month-to-month,79.85,No
3569-EDBPQ,Female,No,No,24,Month-to-month,84.35,No
8595-SIZNC,Female,Yes,No,22,One year,25.6,No
8751-EDEKA,Female,Yes,No,28,Month-to-month,89.9,No
3005-TYFRD,Female,Yes,No,55,Month-to-month,103.65,No
6270-OMFIW,Male,Yes,No,60,One year,94.4,Yes
8778-LMWTJ,Female,No,No,9,Month-to-month,74.85,No
0508-OOLTO,Female,Yes,Yes,2,Month-to-month,71.65,No
0322-CHQRU,Male,No,No,2,Month-to-month,45.35,Yes
6169-PPETC,Male,Yes,Yes,35,Two year,20.5,No
4919-MOAVT,Male,No,Yes,3,Month-to-month,69.65,Yes
7579-KKLOE,Male,Yes,Yes,71,Two year,91.25,No
7993-PYKOF,Male,Yes,No,8,Month-to-month,75,Yes
1763-KUAAW,Female,No,No,18,One year,20.35,No
7321-ZNSLA,Male,Yes,Yes,13,Two year,40.55,No
3785-KTYSH,Male,No,No,53,Two year,24.6,No
8429-XIBUM,Male,No,No,22,Month-to-month,101.35,Yes
0151-ONTOV,Female,No,No,1,Month-to-month,70.9,Yes
2462-XIIJB,Male,No,No,5,Month-to-month,92.5,Yes
1936-CZAKF,Male,Yes,No,49,Two year,49.65,No
6654-QGBZZ,Female,No,No,1,Month-to-month,19.9,No
1565-RHDJD,Female,No,Yes,4,Month-to-month,84.05,Yes
3470-OBUET,Female,Yes,Yes,67,Two year,74,No
9534-NSXEM,Male,No,No,26,One year,20.65,No
0723-VSOBE,Female,No,No,45,One year,34.2,No
4385-GZQXV,Female,No,No,16,Month-to-month,94.45,Yes
6437-UKHMV,Female,No,No,7,Month-to-month,79.7,Yes
6859-RKMZJ,Male,Yes,No,11,Month-to-month,55.05,No
5774-QPLTF,Male,Yes,Yes,50,One year,20.35,No
0030-FNXPP,Female,No,No,3,Month-to-month,19.85,No
2731-GJRDG,Female,No,No,32,One year,109.55,No
1600-DILPE,Female,No,No,12,Month-to-month,45,No
9964-WBQDJ,Female,Yes,No,71,Two year,24.4,No
2911-UREFD,Female,Yes,No,39,Month-to-month,55.9,Yes
1098-TDVUQ,Female,No,No,1,Month-to-month,19.25,No
7392-YYPYJ,Male,No,No,22,Month-to-month,100.65,No
5656-JAMLX,Male,No,No,62,Two year,19.85,No
1159-WFSGR,Female,Yes,Yes,16,Month-to-month,20.4,No
1552-TKMXS,Female,Yes,No,42,Month-to-month,20.35,No
5393-HJZSM,Female,Yes,Yes,32,Month-to-month,76.3,No
1987-AUELQ,Female,Yes,No,71,Two year,25.05,No
2761-OCIAX,Male,No,No,2,Month-to-month,74.7,Yes
8922-NPKBJ,Male,Yes,Yes,42,Two year,19.35,No
5356-KZCKT,Male,No,No,58,Two year,24.45,No
6897-UUBNU,Male,No,No,29,Month-to-month,89.65,No
7009-PCARS,Male,No,Yes,55,One year,19.1,No
7242-QZLXF,Male,No,Yes,1,Month-to-month,25.3,Yes
6331-EWIEB,Male,No,No,20,Month-to-month,85.25,Yes
3533-UVMOM,Male,Yes,No,68,Two year,70.95,No
6410-LEFEN,Female,No,No,9,Month-to-month,45.15,Yes
2388-LAESQ,Female,Yes,No,72,Two year,114.85,No
8999-EXMNO,Female,Yes,Yes,19,Two year,20.15,No
2754-SDJRD,Female,No,No,8,Month-to-month,100.15,No
2501-XWWTZ,Male,No,No,11,Month-to-month,70.2,No
8631-WUXGY,Female,No,Yes,46,Month-to-month,99.8,No
4192-GORJT,Male,Yes,No,5,Month-to-month,94.45,Yes
2710-WYVXG,Female,No,No,3,Two year,71.1,No
5176-OLSKT,Female,Yes,No,66,Two year,66.9,No
8735-NBLWT,Male,No,Yes,9,Month-to-month,20.4,No
2739-CCZMB,Male,No,Yes,5,Month-to-month,20.35,No
1582-RAFML,Male,No,No,1,Month-to-month,60.1,Yes
4238-HFHSN,Male,Yes,No,61,Month-to-month,82.15,No
2403-BCASL,Male,Yes,Yes,41,One year,111.95,Yes
0107-WESLM,Male,No,No,1,Month-to-month,19.85,Yes
9350-VLHMB,Male,Yes,Yes,67,Month-to-month,89.55,No
9481-IEBZY,Male,Yes,No,72,Month-to-month,112.9,No
5093-FEGLU,Female,Yes,No,47,Two year,19.65,No
5168-MQQCA,Female,Yes,No,72,One year,108.5,No
8904-OPDCK,Male,Yes,No,54,Month-to-month,24.95,No
5118-MUEYH,Female,Yes,No,48,Month-to-month,105.1,No
6631-HMANX,Male,Yes,No,72,Two year,85.45,No
7973-DZRKH,Female,No,Yes,66,Two year,90.95,No
5018-HEKFO,Female,No,No,10,Month-to-month,24.5,No
7072-MBHEV,Female,Yes,Yes,11,Month-to-month,78.1,No
4811-JBUVU,Male,No,No,30,Month-to-month,89.9,No
6616-AALSR,Female,Yes,Yes,65,Two year,104.3,No
2181-TIDSV,Male,Yes,Yes,68,Two year,19.95,No
4355-HBJHH,Male,Yes,Yes,67,Two year,79.7,Yes
4936-YPJNK,Female,No,No,10,Month-to-month,19.9,No
7601-WFVZV,Male,No,No,1,Month-to-month,19.55,No
6691-CCIHA,Female,Yes,No,62,Two year,84.95,No
5760-IFJOZ,Male,No,No,3,Month-to-month,107.95,No
3211-AAPKX,Male,No,No,20,Month-to-month,98.55,No
4779-ZGICK,Male,Yes,Yes,48,Two year,23.55,No
9158-VCTQB,Female,Yes,No,41,Month-to-month,113.6,Yes
2696-ECXKC,Female,Yes,Yes,55,One year,100.9,No
7905-NJMXS,Male,Yes,No,7,Month-to-month,64.2,No
5696-QURRL,Male,No,No,1,Month-to-month,45.05,Yes
0310-VQXAM,Male,No,No,9,Month-to-month,19.85,No
1450-SKCVI,Female,No,No,56,Month-to-month,73.85,Yes
8095-WANWK,Female,No,No,10,Month-to-month,45.25,No
4250-ZBWLV,Male,No,No,68,One year,108.45,Yes
0378-TOVMS,Female,No,No,3,Month-to-month,85.8,Yes
2799-ARNLO,Female,Yes,No,5,Month-to-month,69.35,No
0831-JNISG,Male,Yes,Yes,71,Two year,19.8,No
8313-KTIHG,Male,No,No,4,Month-to-month,61.3,No
6734-CKRSM,Female,No,No,3,Month-to-month,20,No
7005-CYUIL,Female,Yes,No,71,Two year,99.4,No
5759-RCVCB,Female,No,No,3,Month-to-month,35.2,Yes
0285-INHLN,Male,Yes,Yes,27,Month-to-month,54.75,No
9825-YCXWZ,Female,No,No,41,One year,101.1,No
8023-QHAIO,Female,Yes,No,56,Month-to-month,76.85,No
8695-ARGXZ,Male,Yes,No,34,Month-to-month,75.55,No
7028-DVOIQ,Male,No,No,35,Month-to-month,99.05,Yes
8985-OOPOS,Female,No,No,1,One year,74.1,No
4727-MCYZG,Male,No,No,1,Month-to-month,55.55,No
7268-WNTCP,Male,Yes,Yes,62,Two year,20.45,No
8319-QBEHW,Male,No,Yes,26,One year,39.95,No
5553-AOINX,Female,Yes,Yes,66,One year,104.9,No
6265-FRMTQ,Male,No,No,31,Two year,20.4,No
7665-TOALD,Female,No,No,1,Month-to-month,69.6,Yes
1135-HIORI,Female,Yes,Yes,64,One year,111.45,No
5649-VUKMC,Female,No,No,12,One year,95.5,Yes
8606-CIQUL,Male,Yes,Yes,72,Two year,115.75,No
6702-OHFWR,Male,No,No,1,Month-to-month,43.3,Yes
7601-GNDYK,Male,Yes,Yes,35,Two year,19.6,No
4317-VTEOA,Male,No,No,1,Month-to-month,50.75,Yes
6646-VRFOL,Male,Yes,No,53,Month-to-month,103.85,Yes
3985-HOYPM,Male,No,No,26,One year,19.4,No
4549-ZDQYY,Female,No,No,52,One year,57.95,No
6627-CFOSN,Female,No,No,59,Month-to-month,99.45,No
5186-PEIZU,Female,No,No,35,Month-to-month,19.25,No
1013-QCWAM,Female,Yes,No,66,Month-to-month,100.8,No
2485-ITVKB,Female,Yes,No,2,Month-to-month,35.1,Yes
7722-CVFXN,Male,Yes,Yes,54,One year,105.2,No
4501-VCPFK,Male,No,No,26,Month-to-month,35.75,No
8992-VONJD,Female,No,Yes,13,Month-to-month,56,No
5129-HHMZC,Female,Yes,No,43,Two year,86.45,No
4950-BDEUX,Male,No,No,35,Month-to-month,49.2,No
7317-GGVPB,Male,Yes,No,71,Two year,108.6,Yes
9103-CXVOK,Male,Yes,Yes,1,Month-to-month,19.75,No
8080-POTJR,Female,No,No,30,One year,79.3,No
7740-BTPUX,Male,Yes,No,55,Two year,113.6,No
1346-UFHAX,Female,No,No,13,Month-to-month,80,No
5843-TTHGI,Female,No,No,18,Month-to-month,50,No
7096-UCLNH,Male,No,No,1,Month-to-month,20.05,No
7691-XVTZH,Female,Yes,No,68,Two year,89.95,No
5275-SQEIZ,Male,No,No,1,Month-to-month,80.85,Yes
4902-OHLSK,Female,No,No,29,Month-to-month,98.65,Yes
0234-TEVTT,Female,Yes,Yes,48,One year,45,No
4054-CUMIA,Female,Yes,Yes,18,Month-to-month,20.25,No
8022-BECSI,Male,No,No,22,One year,19.6,No
4646-QZXTF,Female,Yes,No,7,Month-to-month,81.25,No
9185-TQCVP,Male,Yes,No,14,Month-to-month,85.15,Yes
7017-VFHAY,Female,Yes,Yes,61,Two year,115.1,No
4918-QLLIW,Male,No,No,3,Month-to-month,53.4,Yes
1577-HKTFG,Female,Yes,No,30,Month-to-month,19.65,Yes
4203-QGNZA,Female,No,Yes,28,Month-to-month,20.25,No
8884-ADFVN,Male,Yes,No,7,Month-to-month,101.95,Yes
6481-LXPWL,Male,Yes,Yes,56,One year,36.1,No
0269-XFESX,Male,Yes,Yes,23,One year,24.35,No
2830-LEWOA,Male,Yes,Yes,61,One year,103.9,No
3536-IQCTX,Male,Yes,No,32,Month-to-month,85.3,Yes
2815-CPTUL,Male,No,No,5,Month-to-month,70.25,Yes
4940-KHCWD,Female,Yes,No,60,Two year,37.7,No
2397-BRLOM,Male,Yes,Yes,8,Month-to-month,80.45,Yes
9714-EDSUC,Male,No,No,4,Month-to-month,94.9,No
0734-OXWBT,Male,No,Yes,3,Month-to-month,70.7,No
1866-DIOQZ,Female,Yes,No,71,One year,66.8,No
2243-FNMMI,Male,No,No,20,Month-to-month,19.4,No
0906-QVPMS,Male,Yes,No,72,Two year,115.15,No
0406-BPDVR,Female,Yes,No,54,One year,101.5,Yes
7114-AEOZE,Female,No,No,60,Two year,19.85,No
1641-BYBTK,Male,No,Yes,6,Month-to-month,20.2,No
1356-MKYSK,Male,No,No,6,Month-to-month,78.65,No
3563-SVYLG,Male,Yes,Yes,68,Two year,62.65,No
7707-PYBBH,Male,No,No,40,Month-to-month,61.9,No
7207-RMRDB,Female,Yes,Yes,65,Month-to-month,105.5,Yes
8593-WHYHV,Male,No,No,3,Month-to-month,85.3,Yes
6906-ANDWJ,Male,Yes,Yes,15,Month-to-month,74.9,Yes
3489-VSFRD,Female,No,No,56,One year,60.25,No
5198-HQAEN,Male,Yes,Yes,35,One year,89.7,No
6303-KFWSL,Female,No,No,29,One year,55.25,No
4737-AQCPU,Male,Yes,Yes,72,Two year,72.1,No
2074-GKOWZ,Male,Yes,Yes,2,Month-to-month,89.55,Yes
3656-TKRVZ,Female,No,No,3,Month-to-month,55.35,Yes
4367-NUYAO,Male,Yes,Yes,0,Two year,25.75,No
3097-FQTVJ,Female,No,No,41,Two year,20,No
3887-PBQAO,Female,Yes,Yes,45,One year,25.9,No
5698-BQJOH,Female,No,No,9,Month-to-month,94.4,Yes
0816-TSPHQ,Male,No,No,2,Month-to-month,20.75,No
7622-FWGEW,Male,Yes,No,56,Two year,85.65,No
1096-ADRUX,Female,Yes,Yes,66,One year,74.25,No
2796-UUZZO,Male,Yes,Yes,63,Month-to-month,80.3,No
0827-ITJPH,Male,No,No,36,Two year,18.55,No
8224-UAXBZ,Female,Yes,No,58,One year,45.35,No
4662-EKDPQ,Male,No,No,2,Month-to-month,62.05,Yes
4854-CIDCF,Female,No,No,3,Month-to-month,73.85,No
1136-XGEQU,Female,Yes,Yes,50,One year,84.15,No
0529-ONKER,Male,No,No,15,Month-to-month,75.65,Yes
9547-ITEFG,Male,Yes,Yes,9,Month-to-month,102.6,No
0781-LKXBR,Male,No,No,9,Month-to-month,100.5,Yes
0946-CLJTI,Male,Yes,No,58,Month-to-month,98.7,Yes
3757-NJYBX,Male,Yes,No,32,Month-to-month,106.35,Yes
9611-CTWIH,Female,No,No,3,Month-to-month,89.45,Yes
3370-HXOPH,Female,No,No,3,Month-to-month,76.1,No
8894-JVDCV,Female,No,No,62,One year,115.05,No
4955-VCWBI,Female,Yes,Yes,43,One year,20,No
3058-WQDRE,Male,No,No,13,Month-to-month,25.15,No
4671-LXRDQ,Male,No,No,2,Month-to-month,45,Yes
0799-DDIHE,Female,Yes,Yes,15,Month-to-month,46.3,No
0181-RITDD,Male,Yes,Yes,62,Two year,108.15,No
0784-ZQJZX,Male,No,Yes,72,Two year,19.9,No
5945-AZYHT,Male,Yes,No,71,One year,109.6,No
7998-WNZEM,Male,No,No,71,Two year,80.6,No
6086-ESGRL,Female,No,No,1,Month-to-month,80.15,Yes
4737-HOBAX,Male,Yes,No,63,Two year,79.8,No
2824-DXNKN,Female,Yes,Yes,72,Two year,71.45,No
7318-EIVKO,Male,No,No,8,Month-to-month,59.25,No
1963-SVUCV,Male,No,No,1,Month-to-month,45.3,Yes
4971-PUYQO,Female,No,No,27,Month-to-month,94.55,Yes
1833-TCXKK,Male,Yes,No,45,Month-to-month,107.75,No
3012-VFFMN,Female,Yes,Yes,7,Month-to-month,20.65,No
7851-WZEKY,Female,No,No,2,Month-to-month,95.15,Yes
1391-UBDAR,Male,No,No,11,Month-to-month,72.9,No
7395-IGJOS,Male,Yes,No,17,Month-to-month,81.5,Yes
8361-LTMKD,Male,Yes,No,4,Month-to-month,74.4,Yes
8450-LUGUK,Female,Yes,Yes,37,Two year,24.1,No
8740-CRYFY,Male,No,No,1,Month-to-month,78.95,Yes
5835-BEQEU,Male,No,No,3,Month-to-month,76.95,Yes
1094-BKOSX,Female,Yes,Yes,45,One year,51,No
6304-IJFSQ,Male,No,No,3,Month-to-month,49.9,Yes
1208-NBVFH,Male,Yes,Yes,20,Month-to-month,49.6,No
7129-ACFOG,Female,No,No,5,Month-to-month,53.8,No
6397-JNZZG,Female,Yes,No,43,Month-to-month,55.55,Yes
0164-XAIRP,Female,No,No,24,Two year,19.55,No
5656-MJEFC,Male,Yes,Yes,42,Two year,48.15,No
9648-BCHKM,Female,Yes,Yes,18,Two year,24.65,No
8627-ZYGSZ,Male,Yes,No,47,One year,78.9,No
1205-WNWPJ,Female,No,No,7,Month-to-month,59.5,Yes
2236-HILPA,Male,Yes,Yes,62,Two year,20.65,No
7619-ODSGN,Male,Yes,Yes,24,Month-to-month,54.75,Yes
5429-LWCMV,Female,No,No,12,Month-to-month,89.15,No
9074-KGVOX,Male,Yes,Yes,50,Month-to-month,39.45,No
5590-BYNII,Male,No,No,22,Month-to-month,100.75,Yes
2604-IJPDU,Female,Yes,No,20,Month-to-month,96.55,No
8718-PTMEZ,Female,No,No,13,Month-to-month,31.05,Yes
5652-MSDEY,Female,No,No,10,Month-to-month,75.75,No
6701-DHKWQ,Female,Yes,Yes,61,Two year,51.35,No
5743-KHMNA,Male,No,No,71,Two year,25.55,No
4183-MYFRB,Female,No,No,21,Month-to-month,90.05,No
6008-NAIXK,Male,No,No,54,One year,55.45,No
8717-VCTXJ,Male,No,No,42,One year,19.55,No
2027-OAQQC,Female,No,No,43,Month-to-month,49.05,Yes
4636-QRJKY,Female,Yes,Yes,6,Month-to-month,80.5,Yes
3197-ARFOY,Female,No,No,19,Month-to-month,105,No
8132-YPVBX,Female,No,No,6,Month-to-month,85.95,No
8564-LDKFL,Male,Yes,No,40,One year,106,No
5564-NEMQO,Female,No,No,1,Month-to-month,75.3,Yes
3761-FLYZI,Female,Yes,No,65,Month-to-month,108.8,No
5884-FBCTL,Female,Yes,Yes,72,Two year,25.1,No
4189-NAKJS,Male,No,No,26,One year,51.55,No
5914-DVBWJ,Female,No,No,18,Month-to-month,85.45,Yes
5382-SOYZL,Male,No,No,22,Month-to-month,95.1,No
6357-JJPQT,Female,No,No,3,Month-to-month,80.5,No
4627-MIHJH,Female,No,No,69,Two year,110.25,No
6791-YBNAK,Male,Yes,Yes,18,Month-to-month,25.55,No
0471-LVHGK,Male,Yes,No,41,One year,73,Yes
3814-MLAXC,Female,No,No,31,Month-to-month,79.85,Yes
8380-PEFPE,Male,No,Yes,1,Month-to-month,71.65,Yes
1291-CUOCY,Male,Yes,No,72,Two year,110.6,No
5016-IBERQ,Male,Yes,No,23,Month-to-month,84.25,No
2851-STERV,Male,No,No,35,One year,73,No
2888-ADFAO,Female,Yes,Yes,47,Two year,21.3,No
7395-XWZOY,Male,No,No,20,Month-to-month,55,No
8849-AYPTR,Male,Yes,No,33,Month-to-month,91.25,No
2898-LSJGD,Female,Yes,Yes,21,One year,55.95,Yes
2931-FSOHN,Male,No,No,13,Month-to-month,59.9,No
2672-OJQZP,Female,No,No,1,Month-to-month,44.75,No
0872-NXJYS,Female,No,No,9,Month-to-month,79.55,Yes
8058-INTPH,Female,No,No,1,Month-to-month,79.65,Yes
2018-PZKMU,Male,Yes,Yes,9,Month-to-month,103.1,No
8050-WYBND,Female,No,Yes,22,One year,49.45,No
6772-WFQRD,Male,No,Yes,40,One year,20.4,No
8628-MFKAX,Female,Yes,No,72,Two year,116.75,No
2472-OVKUP,Male,Yes,No,6,Month-to-month,91,Yes
1679-JRFBR,Female,Yes,Yes,70,One year,108.15,No
6769-DYBQN,Male,No,No,46,Month-to-month,85,Yes
5442-XSDCW,Male,Yes,Yes,11,Month-to-month,79.5,Yes
3640-PHQXK,Female,No,No,31,Month-to-month,89.9,Yes
1078-TDCRN,Female,Yes,No,3,Month-to-month,30.75,No
1724-IQWNM,Male,No,Yes,1,Month-to-month,19.3,No
5419-JKZNQ,Male,Yes,No,30,Month-to-month,77.9,No
7134-MJPDY,Female,No,No,66,One year,102.85,No
7346-MEDWM,Female,No,No,59,Month-to-month,83.25,No
5077-DXTCG,Female,No,No,1,Month-to-month,45.3,Yes
7746-QYVCO,Male,Yes,Yes,16,One year,55.85,No
1945-XISKS,Female,Yes,No,67,Two year,19.65,No
0848-ZGQIJ,Female,Yes,No,16,Month-to-month,94.65,No
8080-DDEMJ,Male,No,No,1,Month-to-month,45.1,Yes
0939-YAPAF,Female,No,No,35,Month-to-month,100.25,Yes
2722-VOJQL,Male,No,No,64,One year,105.65,Yes
3327-YBAKM,Female,Yes,No,64,One year,96.9,No
7722-VJRQD,Male,Yes,Yes,72,Two year,60.95,No
4376-KFVRS,Male,Yes,Yes,72,Two year,114.05,No
5312-IRCFR,Female,Yes,Yes,64,One year,92.85,No
8917-SZTTJ,Male,Yes,Yes,60,Two year,19.65,No
9337-SRRNI,Male,No,Yes,66,Two year,25.3,No
2522-AHJXR,Male,Yes,No,60,Month-to-month,109.45,No
5569-IDSEY,Male,Yes,No,71,One year,105.7,No
8118-LSUEL,Male,No,No,23,Month-to-month,106.4,Yes
2599-CZABP,Male,Yes,No,14,One year,44.6,No
8150-QUDFX,Male,No,No,2,Month-to-month,19.85,No
5095-AESKG,Female,Yes,No,3,Month-to-month,91.5,Yes
0952-KMEEH,Male,No,No,13,Month-to-month,98.15,Yes
4819-HJPIW,Male,No,No,18,Month-to-month,25.15,No
1043-UXOVO,Female,No,No,71,Two year,113.15,No
2260-USTRB,Female,No,No,2,Month-to-month,70.2,Yes
3208-YPIOE,Male,No,No,39,Month-to-month,75.25,Yes
